;Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto
2016;Departamento;San Borja;1;0;0;35;1800.0;1050.0;130.0
2017;Departamento;Jesús María;3;2;1;164;3000.0;1450.0;306.0
2018;Habitación;Chaclacayo;1;0;0;22;800.0;313.0;25.0
2019;Departamento;San Miguel;3;1;0;115;2250.0;1000.0;175.0
2020;Departamento;La Punta;2;0;0;75;1200.0;150.0;20.0
2021;Departamento;Santa Rosa;1;1;0;62;900.0;555.0;
2022;Departamento;San Borja;2;0;0;67;2200.0;604.0;
2023;Departamento;Ate;2;1;0;53;1400.0;673.0;
2024;Departamento;San Miguel;1;0;0;35;800.0;380.0;24.0
2025;Departamento;San Borja;1;0;0;50;1600.0;666.0;92.0
2026;Departamento;San Borja;2;1;2;80;6000.0;3562.0;313.0
2027;Departamento;San Bartolo;2;1;0;90;2500.0;800.0;
2028;Departamento;Ate;4;2;4;144;7000.0;1450.0;175.0
2029;Departamento;Callao;3;2;1;132;1800.0;1100.0;100.0
2030;Departamento;Chorrillos;3;1;2;110;6000.0;1405.0;289.0
2031;Departamento;Jesús María;3;1;1;96;2200.0;715.0;153.0
2032;Departamento;Ate;2;1;1;69;2250.0;950.0;700.0
2033;Departamento;Los Olivos;1;0;0;40;680.0;240.0;
2034;Departamento;Santa Anita;2;0;0;55;1250.0;502.0;14.0
2035;Departamento;Ate;2;1;0;104;5000.0;1952.0;650.0
2036;Departamento;San Borja;1;0;0;50;1300.0;699.0;
2037;Flat;Rímac;1;1;0;55;7000.0;1.0;1.0
2038;Departamento;Jesús María;3;2;1;88;2500.0;900.0;600.0
2039;Departamento;Comas;2;1;1;110;5900.0;2800.0;270.0
2040;Departamento;Chorrillos;1;0;0;40;1400.0;420.0;24.0
2041;Departamento;Mi Perú;3;2;3;180;3800.0;900.0;784.0
2042;Casa;Ventanilla;3;0;0;100;3000.0;;219.0
2043;Departamento;Jesús María;2;1;1;75;2200.0;676.0;131.0
2044;Departamento;Pueblo Libre;2;1;1;70;3300.0;735.0;212.0
2045;Departamento;Ate;3;1;2;97;2550.0;1306.0;256.0
2046;Departamento;Callao;2;1;1;86;1600.0;790.0;
2047;Casa en condominio;Jesús María;4;2;4;200;4800.0;850.0;4500.0
2048;Departamento;San Borja;4;2;1;298;7500.0;2618.0;305.0
2049;Departamento;Villa El Salvador;3;1;1;500;13000.0;4400.0;
2050;Departamento;San Luis;2;0;0;60;1600.0;360.0;
2051;Casa;Lince;2;0;0;65;1500.0;;
2052;Departamento;Ate;2;1;1;90;2800.0;890.0;245.0
2053;Departamento;San Borja;4;1;1;154;4300.0;1400.0;
2054;Departamento;Comas;3;1;1;112;10000.0;1303.0;220.0
2055;Departamento;San Bartolo;2;0;1;70;6000.0;1200.0;230.0
2056;Departamento;Ate;2;1;2;90;2000.0;1490.0;
2057;Departamento;Ate;4;2;2;145;6000.0;1800.0;6790.0
2058;Departamento;Comas;2;1;0;50;900.0;450.0;135.0
2059;Departamento;Callao;1;1;0;50;1000.0;590.0;36.0
2060;Departamento;Jesús María;3;2;3;91;2500.0;650.0;100.0
2061;Departamento;Punta Hermosa;3;1;1;110;7200.0;1350.0;
2062;Departamento;San Miguel;2;0;2;68;1600.0;606.0;62.0
2063;Departamento;San Borja;3;0;1;115;2900.0;950.0;102.0
2064;Departamento;Ate;4;4;4;235;17000.0;4400.0;1442.0
2065;Departamento;Chorrillos;2;0;0;95;;1010.0;170.0
2066;Departamento;Jesús María;2;1;1;70;2000.0;690.0;185.0
2067;Departamento;Chorrillos;3;0;0;157;2700.0;970.0;200.0
2068;Departamento;La Molina;2;1;1;50;1000.0;420.0;30.0
2069;Departamento;La Molina;2;1;1;69;1300.0;766.0;
2070;Casa;Breña;3;2;1;234;10000.0;;305.0
2071;Departamento;Ate;2;1;1;130;3000.0;1410.0;234.0
2072;Departamento;San Miguel;2;1;0;86;1100.0;534.0;
2073;Departamento;Punta Hermosa;2;1;0;75;2200.0;895.0;107.0
2074;Departamento;Comas;3;1;0;140;3400.0;1222.0;
2075;Departamento;Comas;4;3;1;232;8990.0;4500.0;1200.0
2076;Departamento;Rímac;1;0;1;57;3750.0;730.0;208.0
2077;Departamento;Jesús María;5;4;4;740;9000.0;3000.0;2500.0
2078;Departamento;San Borja;1;0;0;39;1500.0;750.0;
2079;Departamento;Rímac;3;1;0;150;6000.0;1500.0;413.0
2080;Departamento;San Miguel;2;1;0;67;1800.0;940.0;92.0
2081;Departamento;Ate;3;1;1;104;3000.0;1800.0;280.0
2082;Departamento;Chorrillos;2;1;0;70;2800.0;750.0;12470.0
2083;Departamento;Villa El Salvador;2;0;0;72;2250.0;671.0;132.0
2084;Departamento;Comas;4;2;1;140;7000.0;2500.0;
2085;Departamento;Jesús María;3;2;1;108;2900.0;;
2086;Departamento;Rímac;3;1;1;150;7500.0;770.0;556.0
2087;Departamento;San Borja;2;0;0;72;;850.0;
2088;Departamento;Rímac;3;2;1;156;12000.0;2800.0;490.0
2089;Departamento;Comas;4;3;2;230;7500.0;3880.0;708.0
2090;Departamento;Mi Perú;2;1;1;71;1700.0;863.0;
2091;Departamento;Lima;2;0;0;58;850.0;;
2092;Departamento;Ate;3;1;1;102;2500.0;1300.0;
2093;Departamento;Rímac;4;3;1;220;13900.0;2190.0;
2094;Departamento;Chorrillos;3;2;1;170;4600.0;1950.0;560.0
2095;Departamento;San Borja;2;0;0;45;2500.0;;
2096;Departamento;Santa Rosa;2;1;0;84;700.0;700.0;37.0
2097;Departamento;Ate;1;1;0;84;4000.0;;
2098;Departamento;Pueblo Libre;3;3;1;270;10000.0;4000.0;1000.0
2099;Departamento;San Borja;3;1;0;140;3200.0;1000.0;225.0
2100;Departamento;Rímac;3;0;0;120;3600.0;907.0;207.0
2101;Departamento;San Miguel;2;0;0;84;1300.0;550.0;91.0
2102;Departamento;Pueblo Libre;3;1;1;120;8000.0;1900.0;435.0
2103;Departamento;San Miguel;4;1;2;190;2000.0;1247.0;353.0
2104;Departamento;Chorrillos;2;1;1;68;4000.0;870.0;200.0
2105;Departamento;Lince;3;1;1;63;2000.0;650.0;58.0
2106;Departamento;Pucusana;2;1;0;69;2000.0;711.0;
2107;Departamento;Barranco;2;0;0;60;900.0;25.0;
2108;Departamento;Jesús María;3;2;1;100;2100.0;500.0;
2109;Loft;Rímac;1;1;0;50;3900.0;2045.0;308.0
2110;Departamento;Rímac;3;1;0;190;7990.0;4000.0;700.0
2111;Departamento;Ventanilla;3;1;0;80;1300.0;720.0;70.0
2112;Departamento;Comas;3;2;1;240;8900.0;1600.0;400.0
2113;Departamento;Comas;4;3;2;240;10500.0;3800.0;1043.0
2114;Departamento;Santa Anita;2;1;0;61;1500.0;475.0;75.0
2115;Departamento;Jesús María;2;1;2;75;1700.0;1020.0;170.0
2116;Departamento;San Luis;2;1;1;55;1300.0;585.0;507.0
2117;Departamento;San Miguel;2;1;0;55;1000.0;519.0;17.0
2118;Departamento;Jesús María;2;1;1;68;1500.0;700.0;
2119;Departamento;Ate;2;1;0;58;1300.0;765.0;
2120;Departamento;San Borja;2;1;0;65;2300.0;677.0;
2121;Departamento;Villa El Salvador;1;0;0;39;1100.0;580.0;20.0
2122;Departamento;Pachacámac;1;0;0;35;950.0;340.0;24.0
2123;Departamento;San Borja;3;1;1;230;8500.0;3350.0;
2124;Departamento;Ate;2;2;1;78;2490.0;1100.0;160.0
2125;Departamento;San Luis;2;1;0;50;1000.0;268.0;
2126;Departamento;Villa El Salvador;1;0;0;33;1300.0;336.0;
2127;Departamento;Lurín;2;0;0;71;2000.0;725.0;104.0
2128;Departamento;La Punta;2;0;0;62;1300.0;495.0;
2129;Habitación;San Borja;1;0;0;38;1500.0;430.0;
2130;Departamento;La Punta;2;1;1;73;1750.0;715.0;102.0
2131;Departamento;Ate;4;2;2;165;5800.0;1960.0;8982.0
2132;Departamento;Rímac;2;0;1;60;3500.0;1240.0;154.0
2133;Departamento;San Miguel;3;0;0;75;1500.0;877.0;36.0
2134;Departamento;San Miguel;3;0;0;75;2200.0;750.0;68.0
2135;Departamento;San Borja;1;0;0;35;4500.0;;
2136;Casa;Lince;2;0;0;70;1500.0;;
2137;Departamento;Comas;3;1;1;157;21000.0;3300.0;661.0
2138;Departamento;Santa Anita;2;0;1;87;1300.0;95.0;16.0
2139;Departamento;Ate;2;0;0;100;3800.0;1430.0;152.0
2140;Departamento;Lince;2;1;1;69;1195.0;450.0;20.0
2141;Departamento;Comas;3;2;1;100;5700.0;1324.0;365.0
2142;Departamento;Ate;2;1;1;80;1750.0;1200.0;87.0
2143;Departamento;Jesús María;3;2;2;160;3000.0;680.0;2474.0
2144;Departamento;Rímac;3;1;1;178;12000.0;1529.0;532.0
2145;Departamento;Comas;1;0;0;45;2700.0;650.0;50.0
2146;Departamento;Chorrillos;3;1;1;102;5600.0;1290.0;256.0
2147;Departamento;Ventanilla;3;1;1;110;1800.0;835.0;99.0
2148;Casa en condominio;Villa El Salvador;2;2;1;90;1700.0;618.0;338.0
2149;Departamento;Comas;2;1;2;85;4500.0;1300.0;161.0
2150;Casa en condominio;Jesús María;5;4;5;865;20000.0;1900.0;1990.0
2151;Departamento;Comas;2;1;1;105;4000.0;1800.0;356.0
2152;Departamento;Villa El Salvador;1;0;0;43;2000.0;440.0;70.0
2153;Departamento;Rímac;4;2;2;150;12490.0;2332.0;560.0
2154;Departamento;Ate;2;1;1;69;2500.0;970.0;
2155;Departamento;Comas;3;0;1;140;5079.0;1171.0;250.0
2156;Casa;Santa María del Mar;4;3;0;120;1500.0;;
2157;Departamento;San Borja;1;1;1;42;1900.0;650.0;
2158;Departamento;Comas;3;1;2;130;8500.0;2220.0;540.0
2159;Departamento;Jesús María;3;2;1;130;3500.0;950.0;283.0
2160;Departamento;San Borja;2;0;0;82;1900.0;685.0;180.0
2161;Cochera;Mi Perú;0;0;0;0;450.0;;89.0
2162;Departamento;San Borja;3;1;1;110;2600.0;1100.0;150.0
2163;Departamento;Jesús María;2;2;1;90;2000.0;595.0;170.0
2164;Departamento;La Perla;3;1;1;130;3295.0;1460.0;270.0
2165;Departamento;Jesús María;3;2;1;180;3500.0;785.0;
2166;Departamento;Miraflores;3;3;1;337;5900.0;2166.0;1073.0
2167;Departamento;San Borja;4;1;1;215;20000.0;2300.0;670.0
2168;Departamento;Punta Hermosa;2;0;0;80;2500.0;360.0;85.0
2169;Departamento;Jesús María;3;2;1;110;1700.0;644.0;213.0
2170;Departamento;Ate;1;1;0;70;1500.0;1110.0;3050.0
2171;Departamento;Lurigancho;2;0;0;80;1900.0;800.0;138.0
2172;Departamento;San Borja;2;0;0;80;2600.0;450.0;125.0
2173;Departamento;Jesús María;3;3;2;135;3500.0;1400.0;4810.0
2174;Casa;Callao;5;0;5;1000;20000.0;;
2175;Departamento;Callao;2;1;1;92;1400.0;870.0;850.0
2176;Departamento;Rímac;3;2;2;200;16000.0;4200.0;720.0
2177;Departamento;Los Olivos;3;1;1;144;2499.0;100.0;125.0
2178;Departamento;San Luis;1;1;0;36;1000.0;;
2179;Departamento;Santa María del Mar;2;1;1;50;1100.0;516.0;
2180;Departamento;Lurigancho;2;1;1;80;2900.0;1100.0;120.0
2181;Departamento;Jesús María;1;1;1;70;2500.0;1700.0;150.0
2182;Departamento;San Miguel;3;2;0;74;2500.0;785.0;93.0
2183;Departamento;Chaclacayo;3;0;0;110;1500.0;420.0;268.0
2184;Departamento;San Miguel;3;1;1;150;2500.0;1200.0;175.0
2185;Departamento;Chorrillos;2;1;1;100;5550.0;1290.0;341.0
2186;Departamento;Pueblo Libre;3;1;1;120;4000.0;750.0;400.0
2187;Departamento;Jesús María;2;2;1;80;2000.0;478.0;
2188;Departamento;Chorrillos;3;2;1;157;4500.0;1950.0;360.0
2189;Departamento;San Borja;2;2;1;80;2100.0;1227.0;
2190;Casa en condominio;Rímac;4;4;4;653;15000.0;3473.0;
2191;Departamento;Ventanilla;1;0;0;45;1200.0;424.0;24.0
2192;Departamento;San Borja;2;0;0;58;1800.0;675.0;127.0
2193;Departamento;San Bartolo;1;0;0;70;2500.0;526.0;
2194;Casa;San Luis;3;3;1;130;3800.0;;
2195;Flat;Pueblo Libre;1;1;0;57;4500.0;1885.0;250.0
2196;Departamento;Santiago de Surco;3;1;1;100;4500.0;1100.0;260.0
2197;Departamento;Barranco;2;1;0;65;1400.0;180.0;
2198;Departamento;La Perla;2;1;1;68;2800.0;850.0;110.0
2199;Departamento;Mi Perú;2;0;0;68;1300.0;200.0;
2200;Departamento;Jesús María;3;2;1;170;2500.0;1017.0;280.0
2201;Departamento;Chorrillos;1;0;0;42;1500.0;293.0;86.0
2202;Departamento;San Miguel;2;1;0;67;2000.0;760.0;
2203;Departamento;Chorrillos;2;1;2;60;2500.0;1100.0;160.0
2204;Departamento;Chorrillos;3;1;0;110;5950.0;1446.0;289.0
2205;Habitación;Pachacámac;1;0;0;33;800.0;570.0;
2206;Departamento;Ate;2;1;2;93;3500.0;1350.0;
2207;Casa de villa;Comas;2;0;0;59;1000.0;15.0;13.0
2208;Departamento;Chorrillos;2;1;2;136;4800.0;1200.0;
2209;Departamento;San Borja;2;0;0;54;2200.0;602.0;70.0
2210;Departamento;San Borja;4;1;1;300;4500.0;2200.0;
2211;Departamento;Ate;5;2;2;540;10000.0;1800.0;1800.0
2212;Departamento;La Perla;1;0;0;50;30000.0;2500.0;5000.0
2213;Departamento;La Molina;2;1;0;55;800.0;370.0;16.0
2214;Departamento;Ate;5;3;3;450;8000.0;2600.0;1250.0
2215;Departamento;La Punta;1;0;0;50;1300.0;640.0;57.0
2216;Departamento;Ate;2;1;0;90;3000.0;1590.0;255.0
2217;Departamento;Chorrillos;2;1;2;85;4650.0;1309.0;202.0
2218;Habitación;Pachacámac;1;0;0;35;700.0;312.0;28.0
2219;Departamento;Comas;1;0;0;65;4000.0;500.0;150.0
2220;Departamento;Ate;2;0;1;48;1100.0;200.0;
2221;Casa;Ate;6;3;4;273;22000.0;2300.0;25000.0
2222;Departamento;Lurigancho;3;1;1;130;5800.0;1730.0;250.0
2223;Departamento;Ate;2;1;1;98;2250.0;1490.0;235.0
2224;Departamento;Jesús María;3;3;2;130;3700.0;877.0;415.0
2225;Departamento;Ate;4;3;4;256;8500.0;2900.0;
2226;Departamento;San Miguel;1;1;0;47;1100.0;600.0;
2227;Casa;Pucusana;3;0;3;350;6500.0;1900.0;10000.0
2228;Casa;La Perla;6;5;6;800;30000.0;1500.0;180.0
2229;Departamento;Rímac;2;1;1;92;4500.0;1200.0;307.0
2230;Departamento;Jesús María;2;1;1;66;1700.0;790.0;99.0
2231;Departamento;San Miguel;3;1;0;100;1700.0;840.0;110.0
2232;Departamento;La Punta;1;0;0;60;1500.0;775.0;
2233;Departamento;La Perla;2;1;0;75;3300.0;500.0;1114.0
2234;Departamento;Pueblo Libre;1;1;0;50;2300.0;1440.0;451.0
2235;Departamento;Jesús María;3;3;2;180;2700.0;760.0;450.0
2236;Departamento;Breña;1;1;0;62;2200.0;795.0;130.0
2237;Departamento;La Molina;2;1;0;71;610.0;590.0;
2238;Departamento;San Miguel;1;0;0;80;1900.0;550.0;51.0
2239;Departamento;La Punta;2;1;1;65;1500.0;440.0;35.0
2240;Departamento;Pucusana;2;0;0;65;1500.0;;106.0
2241;Departamento;San Luis;2;1;0;50;850.0;260.0;
2242;Departamento;San Miguel;2;1;1;78;2400.0;900.0;132.0
2243;Departamento;San Isidro;1;0;0;55;700.0;200.0;
2244;Departamento;San Borja;4;2;3;350;10000.0;1800.0;
2245;Departamento;Comas;3;1;1;130;5300.0;1250.0;400.0
2246;Habitación;Lurín;1;0;0;20;1190.0;450.0;22.0
2247;Departamento;Ate;2;1;1;69;2300.0;960.0;
2248;Departamento;Mi Perú;2;1;0;50;1300.0;540.0;125.0
2249;Departamento;El Agustino;2;0;0;50;750.0;;
2250;Departamento;San Miguel;3;1;0;90;2350.0;747.0;
2251;Departamento;Rímac;3;1;1;100;6400.0;2100.0;450.0
2252;Departamento;Ate;2;2;1;105;6000.0;2450.0;2700.0
2253;Departamento;Punta Hermosa;2;2;2;80;2800.0;873.0;
2254;Departamento;Jesús María;2;1;2;70;2600.0;1026.0;301.0
2255;Casa;Ancón;2;1;0;80;1100.0;;12.0
2256;Departamento;Jesús María;4;2;2;125;1700.0;;90.0
2257;Departamento;Jesús María;2;2;1;118;1600.0;1005.0;254.0
2258;Departamento;San Borja;1;0;0;35;1500.0;700.0;
2259;Departamento;San Borja;1;0;0;55;1100.0;560.0;57.0
2260;Departamento;Punta Hermosa;1;0;0;27;1100.0;680.0;29.0
2261;Departamento;La Punta;2;0;0;55;1300.0;;17.0
2262;Departamento;Ate;5;4;5;384;11000.0;5268.0;1124.0
2263;Departamento;Comas;3;2;1;150;7000.0;2200.0;387.0
2264;Departamento;Comas;3;2;1;160;6900.0;2511.0;
2265;Departamento;Ventanilla;2;1;0;62;1100.0;617.0;21.0
2266;Habitación;San Borja;1;0;0;40;1500.0;454.0;74.0
2267;Departamento;Comas;3;2;1;160;11000.0;3000.0;
2268;Departamento;San Borja;2;0;2;88;3500.0;820.0;175.0
2269;Departamento;San Luis;3;2;1;98;2100.0;910.0;180.0
2270;Departamento;Ate;4;3;4;251;15000.0;3000.0;523.0
2271;Departamento;San Luis;2;1;0;60;750.0;290.0;15.0
2272;Departamento;Chorrillos;2;1;1;64;3350.0;920.0;150.0
2273;Habitación;Chorrillos;1;0;0;20;980.0;500.0;29.0
2274;Departamento;San Borja;3;1;1;182;8500.0;1296.0;340.0
2275;Departamento;San Borja;2;0;0;63;2200.0;452.0;128.0
2276;Casa en condominio;Villa María del Triunfo;3;2;3;175;2500.0;150.0;
2277;Departamento;Lince;2;1;1;80;1150.0;872.0;40.0
2278;Departamento;Ate;2;1;1;72;1600.0;780.0;14.0
2279;Departamento;Comas;3;3;2;270;18000.0;3000.0;1120.0
2280;Habitación;Pachacámac;1;0;0;36;900.0;325.0;
2281;Departamento;Comas;3;1;0;90;3500.0;850.0;150.0
2282;Departamento;Comas;2;1;1;66;3900.0;764.0;84.0
2283;Departamento;La Punta;1;0;0;50;950.0;570.0;67.0
2284;Habitación;San Borja;1;0;1;32;2000.0;406.0;56.0
2285;Departamento;Ate;4;3;2;290;9000.0;3700.0;600.0
2286;Departamento;Comas;3;1;1;140;7200.0;2900.0;8632.0
2287;Departamento;Comas;3;1;0;100;3200.0;1350.0;235.0
2288;Departamento;San Borja;2;1;0;70;3500.0;1800.0;170.0
2289;Departamento;Chorrillos;1;0;0;56;1900.0;680.0;
2290;Departamento;Comas;2;1;1;100;13000.0;3685.0;442.0
2291;Loft;Pueblo Libre;1;1;1;78;2500.0;1007.0;493.0
2292;Departamento;Pachacámac;1;1;0;42;1500.0;490.0;22.0
2293;Casa en condominio;Rímac;5;0;5;900;30000.0;1500.0;
2294;Departamento;Rímac;2;1;0;48;950.0;491.0;36.0
2295;Casa;Villa El Salvador;4;2;2;270;4000.0;350.0;
2296;Departamento;Pueblo Libre;3;2;0;110;4000.0;1630.0;382.0
2297;Departamento;San Luis;2;1;1;85;1900.0;930.0;107.0
2298;Departamento;San Miguel;3;1;1;90;2000.0;887.0;123.0
2299;Departamento;Chorrillos;1;1;0;45;650.0;370.0;140.0
2300;Departamento;Callao;2;1;1;70;1650.0;720.0;85.0
2301;Departamento;La Molina;3;1;1;70;1500.0;677.0;40.0
2302;Departamento;El Agustino;3;1;0;60;1250.0;490.0;
2303;Departamento;Comas;2;0;0;59;1100.0;650.0;50.0
2304;Departamento;Chorrillos;3;1;3;108;6000.0;1670.0;290.0
2305;Departamento;Ate;3;2;1;109;3100.0;1904.0;205.0
2306;Departamento;Punta Negra;2;0;0;70;1200.0;400.0;20.0
2307;Departamento;Ate;1;1;0;61;1500.0;909.0;
2308;Departamento;Ate;2;1;0;52;1100.0;620.0;
2309;Departamento;Ate;1;0;1;37;900.0;308.0;
2310;Departamento;El Agustino;2;0;0;49;800.0;;
2311;Departamento;San Miguel;2;1;0;90;2000.0;700.0;75.0
2312;Departamento;Ate;2;1;1;100;2500.0;1498.0;339.0
2313;Departamento;El Agustino;2;1;0;65;700.0;400.0;
2314;Departamento;Breña;2;1;1;74;3000.0;1289.0;11.0
2315;Departamento;Punta Negra;2;0;0;46;1100.0;395.0;15.0
2316;Departamento;Ate;2;1;1;73;2000.0;1033.0;100.0
2317;Departamento;Pachacámac;1;0;0;34;1000.0;450.0;21.0
2318;Departamento;Jesús María;3;2;1;99;1900.0;1110.0;
2319;Departamento;Lince;2;0;0;60;450.0;170.0;
2320;Departamento;Jesús María;3;1;1;83;2300.0;1200.0;195.0
2321;Departamento;Rímac;2;2;1;160;8000.0;2550.0;571.0
2322;Departamento;San Miguel;3;0;1;100;1800.0;850.0;130.0
2323;Departamento;Chorrillos;2;1;1;104;5800.0;1350.0;267.0
2324;Departamento;Punta Hermosa;3;2;1;120;3500.0;980.0;
2325;Departamento;San Miguel;3;1;1;96;1950.0;500.0;93.0
2326;Casa en condominio;Ate;3;0;3;680;15000.0;1150.0;800.0
2327;Casa;Carmen de La Legua;9;8;4;870;15000.0;770.0;480.0
2328;Departamento;Ate;2;1;1;70;1400.0;726.0;14.0
2329;Departamento;San Luis;3;1;0;60;1300.0;670.0;78.0
2330;Casa;Santiago de Surco;4;0;4;491;19900.0;;6000.0
2331;Departamento;La Punta;3;1;1;76;1450.0;652.0;742.0
2332;Departamento;Santa María del Mar;2;1;1;80;1350.0;235.0;135.0
2333;Departamento;Punta Hermosa;4;2;2;166;5800.0;1699.0;388.0
2334;Departamento;San Miguel;1;0;0;35;800.0;420.0;
2335;Departamento;Ate;1;1;1;66;2500.0;1396.0;141.0
2336;Departamento;San Borja;2;1;1;180;6800.0;1600.0;305.0
2337;Casa;Callao;4;3;3;190;2900.0;805.0;157.0
2338;Departamento;Comas;4;2;0;300;30000.0;;
2339;Departamento;Rímac;4;1;1;160;14000.0;2500.0;530.0
2340;Flat;San Borja;1;1;0;60;2000.0;1610.0;198.0
2341;Departamento;San Miguel;3;0;0;105;2200.0;512.0;128.0
2342;Departamento;Ate;3;1;2;250;6500.0;1295.0;
2343;Departamento;San Borja;3;1;0;131;5000.0;1886.0;777.0
2344;Departamento;La Punta;2;1;0;71;1400.0;688.0;
2345;Departamento;Jesús María;4;2;1;180;2700.0;900.0;
2346;Departamento;Villa El Salvador;4;1;2;202;5300.0;1746.0;383.0
2347;Departamento;Chaclacayo;3;0;0;66;1000.0;150.0;
2348;Departamento;Ate;4;2;2;160;4000.0;1790.0;690.0
2349;Departamento;Punta Hermosa;3;1;0;130;2650.0;1010.0;214.0
2350;Departamento;Santa María del Mar;2;0;0;65;950.0;480.0;
2351;Departamento;San Bartolo;1;0;0;32;1600.0;560.0;100.0
2352;Casa en condominio;Ate;6;5;0;906;22000.0;2900.0;2519.0
2353;Departamento;San Borja;3;1;1;100;9000.0;900.0;220.0
2354;Departamento;Jesús María;3;2;1;85;2200.0;708.0;1352.0
2355;Habitación;Villa El Salvador;1;0;0;35;2300.0;380.0;
2356;Departamento;Ate;5;3;5;340;13000.0;3200.0;
2357;Departamento;El Agustino;2;1;1;50;1000.0;442.0;
2358;Departamento;Jesús María;3;2;3;300;3700.0;880.0;512.0
2359;Departamento;La Perla;3;1;1;85;3700.0;864.0;182.0
2360;Flat;Comas;2;1;1;90;10000.0;4000.0;582.0
2361;Departamento;Lince;2;1;1;75;1300.0;524.0;126.0
2362;Departamento;Callao;1;1;0;50;1050.0;590.0;37.0
2363;Departamento;Bellavista;2;1;0;50;750.0;460.0;
2364;Departamento;Rímac;3;2;1;150;7000.0;1900.0;400.0
2365;Departamento;Pachacámac;1;0;0;45;1100.0;400.0;
2366;Habitación;Punta Hermosa;1;0;0;24;1000.0;456.0;29.0
2367;Departamento;Puente Piedra;2;0;0;55;1200.0;400.0;13.0
2368;Departamento;Lince;2;1;0;50;900.0;;
2369;Habitación;Pachacámac;0;0;0;32;400.0;1000.0;146.0
2370;Departamento;Jesús María;3;1;1;80;2500.0;800.0;
2371;Departamento;San Borja;2;0;1;80;2400.0;700.0;154.0
2372;Departamento;Chorrillos;1;0;0;30;1300.0;559.0;
2373;Departamento;San Borja;2;1;0;48;1800.0;604.0;76.0
2374;Departamento;San Luis;2;1;0;55;800.0;350.0;16.0
2375;Departamento;Ate;2;2;1;74;2200.0;1049.0;221.0
2376;Casa en condominio;Villa El Salvador;5;6;5;304;8000.0;1680.0;2105.0
2377;Departamento;Chorrillos;2;1;0;61;3000.0;610.0;103.0
2378;Casa en condominio;Ate;6;6;6;900;12000.0;2000.0;18000.0
2379;Casa de villa;Lurigancho;1;0;0;35;2500.0;370.0;27.0
2380;Casa;Carabayllo;2;1;0;50;1300.0;;1.0
2381;Departamento;Comas;4;6;4;700;65000.0;8860.0;599.0
2382;Departamento;San Borja;2;1;1;100;3500.0;750.0;150.0
2383;Departamento;Jesús María;3;4;3;170;3000.0;1180.0;
2384;Departamento;Jesús María;3;2;1;151;2000.0;1126.0;
2385;Departamento;Jesús María;4;3;4;340;4000.0;1100.0;400.0
2386;Departamento;Comas;3;0;1;138;7500.0;1920.0;3137.0
2387;Departamento;San Borja;2;0;0;85;3000.0;988.0;106.0
2388;Habitación;Pachacámac;1;0;0;30;800.0;390.0;
2389;Departamento;San Borja;3;0;0;130;5500.0;750.0;150.0
2390;Departamento;Ate;3;2;1;196;12000.0;1700.0;2285.0
2391;Departamento;Ventanilla;1;1;0;54;1700.0;600.0;70.0
2392;Departamento;Callao;2;1;1;71;1700.0;780.0;
2393;Departamento;Pueblo Libre;4;4;4;400;20500.0;4150.0;
2394;Departamento;Villa El Salvador;1;0;0;30;1500.0;386.0;29.0
2395;Departamento;Punta Hermosa;2;0;0;59;2500.0;728.0;95.0
2396;Departamento;San Borja;1;0;0;38;1300.0;612.0;24.0
2397;Casa de villa;Santa Anita;4;0;1;85;1600.0;;
2398;Departamento;Callao;2;1;0;67;2000.0;518.0;643.0
2399;Departamento;Lince;2;1;0;71;1700.0;600.0;
2400;Departamento;Punta Hermosa;2;0;0;87;2900.0;750.0;130.0
2401;Departamento;Puente Piedra;1;0;0;37;800.0;214.0;14.0
2402;Habitación;Santiago de Surco;1;0;0;21;550.0;200.0;
2403;Departamento;Callao;3;2;2;166;2000.0;1618.0;222.0
2404;Departamento;Villa El Salvador;2;0;0;42;1700.0;535.0;24.0
2405;Departamento;San Borja;2;0;0;80;900.0;539.0;13.0
2406;Departamento;Santa Rosa;2;0;0;54;900.0;;
2407;Departamento;Rímac;2;1;0;74;3500.0;1600.0;180.0
2408;Departamento;San Borja;3;1;0;140;3700.0;1424.0;329.0
2409;Departamento;San Borja;3;1;1;280;5500.0;1369.0;248.0
2410;Departamento;Comas;4;3;4;400;25000.0;4000.0;1000.0
2411;Departamento;Ate;2;1;1;80;2200.0;1130.0;75.0
2412;Departamento;San Miguel;2;0;0;73;1400.0;491.0;
2413;Casa;Los Olivos;3;0;0;180;900.0;;
2414;Departamento;Ate;3;2;3;105;3100.0;1500.0;270.0
2415;Flat;Comas;2;2;0;79;8000.0;2600.0;328.0
2416;Departamento;San Isidro;2;0;0;65;1100.0;50.0;
2417;Departamento;Ate;4;3;2;230;6200.0;2750.0;690.0
2418;Departamento;Lurín;2;0;0;83;2300.0;680.0;148.0
2419;Departamento;Jesús María;2;1;0;90;1800.0;880.0;177.0
2420;Departamento;Breña;2;0;0;72;2000.0;620.0;137.0
2421;Departamento;Comas;3;2;2;164;28000.0;2800.0;480.0
2422;Departamento;Ate;2;1;1;101;2500.0;2300.0;
2423;Departamento;San Miguel;2;0;0;79;1800.0;380.0;
2424;Departamento;Comas;3;1;1;95;4500.0;1180.0;264.0
2425;Departamento;Comas;3;1;1;150;8000.0;2050.0;438.0
